order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,unit_price
1296,15,983,153.0,1,debit,2017-03-16 23:41:12,153.0
1297,19,707,163.0,1,credit_card,2017-03-29 23:20:16,163.0
1298,62,852,160.0,1,debit,2017-03-06 07:33:04,160.0
1299,31,858,516.0,4,cash,2017-03-01 06:17:37,129.0
1300,81,965,354.0,2,credit_card,2017-03-09 23:25:23,177.0
1301,14,743,116.0,1,debit,2017-03-22 19:05:35,116.0
1302,73,873,165.0,1,debit,2017-03-08 17:51:19,165.0
1303,30,948,459.0,3,debit,2017-03-12 07:04:35,153.0
1304,39,783,268.0,2,cash,2017-03-13 06:40:25,134.0
1305,51,931,187.0,1,debit,2017-03-12 10:37:12,187.0
1306,76,987,465.0,3,cash,2017-03-30 06:51:31,155.0
1307,52,809,584.0,4,cash,2017-03-22 17:40:59,146.0
1308,85,957,344.0,2,cash,2017-03-16 03:39:28,172.0
1309,24,940,420.0,3,credit_card,2017-03-24 00:53:34,140.0
1310,23,940,312.0,2,debit,2017-03-08 02:51:25,156.0
1311,72,894,160.0,1,debit,2017-03-18 08:35:39,160.0
1312,66,984,322.0,2,credit_card,2017-03-25 08:32:37,161.0
1313,82,927,531.0,3,credit_card,2017-03-20 08:32:00,177.0
1314,29,827,163.0,1,cash,2017-03-25 17:39:53,163.0
1315,89,741,588.0,3,cash,2017-03-19 11:00:52,196.0
1316,86,763,260.0,2,cash,2017-03-06 01:32:05,130.0
1317,80,968,145.0,1,debit,2017-03-02 07:51:55,145.0
1318,18,852,312.0,2,cash,2017-03-23 08:41:13,156.0
1319,94,958,402.0,3,cash,2017-03-09 19:36:26,134.0
1320,49,763,258.0,2,debit,2017-03-05 22:21:04,129.0
1321,6,871,187.0,1,cash,2017-03-28 14:52:58,187.0
1322,53,971,224.0,2,cash,2017-03-22 18:23:37,112.0
1323,48,767,351.0,3,cash,2017-03-14 04:11:43,117.0
1324,91,788,320.0,2,credit_card,2017-03-29 11:22:36,160.0
1325,14,838,116.0,1,cash,2017-03-13 08:08:59,116.0
1326,61,835,316.0,2,credit_card,2017-03-14 06:57:10,158.0
1327,9,944,354.0,3,credit_card,2017-03-17 15:46:59,118.0
1328,11,716,368.0,2,cash,2017-03-29 17:56:39,184.0
1329,26,736,704.0,4,debit,2017-03-05 23:22:12,176.0
1330,27,709,338.0,2,debit,2017-03-19 02:42:19,169.0
1331,97,706,162.0,1,cash,2017-03-18 22:24:58,162.0
1332,13,788,320.0,2,credit_card,2017-03-10 06:28:36,160.0
1333,19,829,163.0,1,cash,2017-03-13 01:42:50,163.0
1334,79,844,181.0,1,credit_card,2017-03-07 03:19:11,181.0
1335,13,764,160.0,1,cash,2017-03-17 14:42:20,160.0
1336,34,733,244.0,2,cash,2017-03-22 17:32:21,122.0
1337,54,811,133.0,1,cash,2017-03-24 20:50:14,133.0
1338,62,705,480.0,3,debit,2017-03-18 07:30:38,160.0
1339,87,777,149.0,1,cash,2017-03-17 02:43:11,149.0
1340,83,747,387.0,3,cash,2017-03-24 15:13:34,129.0
1341,32,808,202.0,2,credit_card,2017-03-01 14:33:34,101.0
1342,32,967,202.0,2,cash,2017-03-09 14:53:23,101.0
1343,84,821,459.0,3,debit,2017-03-18 06:35:31,153.0
1344,39,953,402.0,3,credit_card,2017-03-08 20:11:03,134.0
1345,33,897,519.0,3,cash,2017-03-07 21:57:24,173.0
1346,69,914,262.0,2,credit_card,2017-03-26 11:50:54,131.0
1347,100,764,444.0,4,cash,2017-03-20 01:51:27,111.0
1348,86,943,130.0,1,credit_card,2017-03-09 22:27:50,130.0
1349,13,784,480.0,3,credit_card,2017-03-23 04:41:23,160.0
1350,59,761,356.0,2,cash,2017-03-04 23:12:13,178.0
1351,59,843,178.0,1,cash,2017-03-02 03:12:31,178.0
1352,72,757,320.0,2,cash,2017-03-15 15:38:10,160.0
1353,86,716,390.0,3,debit,2017-03-15 23:17:06,130.0
1354,50,700,579.0,3,cash,2017-03-07 18:00:23,193.0
1355,83,755,129.0,1,debit,2017-03-29 00:02:15,129.0
1356,20,980,381.0,3,cash,2017-03-17 12:30:46,127.0
1357,22,770,292.0,2,cash,2017-03-19 17:50:25,146.0
1358,33,848,519.0,3,cash,2017-03-29 23:33:24,173.0
1359,3,728,148.0,1,cash,2017-03-16 10:51:02,148.0
1360,67,872,131.0,1,cash,2017-03-03 12:26:56,131.0
1361,27,920,338.0,2,credit_card,2017-03-26 12:23:03,169.0
1362,38,846,570.0,3,cash,2017-03-21 19:25:09,190.0
1363,42,607,704.0,2,credit_card,2017-03-15 04:00:00,352.0
1364,88,942,176.0,1,credit_card,2017-03-18 13:52:00,176.0
1365,42,797,1760.0,5,cash,2017-03-10 06:28:21,352.0
1366,20,790,254.0,2,debit,2017-03-08 00:05:54,127.0
1367,59,977,178.0,1,cash,2017-03-07 20:41:00,178.0
1368,42,926,1408.0,4,cash,2017-03-13 02:38:34,352.0
1369,97,943,486.0,3,credit_card,2017-03-01 13:31:53,162.0
1370,66,979,161.0,1,cash,2017-03-27 12:37:59,161.0
1371,97,919,162.0,1,credit_card,2017-03-02 18:31:26,162.0
1372,72,707,480.0,3,cash,2017-03-05 01:01:58,160.0
1373,83,884,129.0,1,debit,2017-03-02 09:41:00,129.0
1374,65,880,308.0,2,debit,2017-03-21 04:44:14,154.0
1375,97,789,486.0,3,cash,2017-03-11 04:54:04,162.0
1376,71,924,328.0,2,credit_card,2017-03-02 21:04:42,164.0
1377,53,778,112.0,1,debit,2017-03-14 12:39:44,112.0
1378,1,889,158.0,1,debit,2017-03-27 19:10:37,158.0
1379,17,852,528.0,3,credit_card,2017-03-05 23:15:50,176.0
1380,53,913,112.0,1,credit_card,2017-03-19 02:56:47,112.0
1381,49,967,129.0,1,cash,2017-03-06 20:21:15,129.0
1382,8,996,132.0,1,cash,2017-03-23 17:01:00,132.0
1383,69,751,262.0,2,debit,2017-03-07 17:18:01,131.0
1384,27,819,338.0,2,credit_card,2017-03-16 22:02:28,169.0
1385,78,867,153.0,1,cash,2017-03-17 16:38:06,153.0
1386,5,863,568.0,4,credit_card,2017-03-26 22:26:54,142.0
1387,38,981,190.0,1,credit_card,2017-03-02 07:24:15,190.0
1388,97,969,162.0,1,credit_card,2017-03-29 23:52:26,162.0
1389,63,738,272.0,2,debit,2017-03-27 20:49:51,136.0
1390,56,868,234.0,2,cash,2017-03-27 07:34:12,117.0
1391,15,935,153.0,1,credit_card,2017-03-02 03:23:44,153.0
1392,62,811,480.0,3,credit_card,2017-03-19 09:48:01,160.0
1393,32,867,101.0,1,cash,2017-03-29 21:58:45,101.0
1394,84,858,306.0,2,debit,2017-03-20 02:54:40,153.0
1395,44,810,144.0,1,credit_card,2017-03-15 04:33:22,144.0
1396,80,945,435.0,3,debit,2017-03-10 08:02:42,145.0
1397,65,853,308.0,2,cash,2017-03-02 19:32:41,154.0
1398,52,874,146.0,1,debit,2017-03-08 16:47:31,146.0
1399,86,749,130.0,1,debit,2017-03-21 02:41:02,130.0
1400,67,886,262.0,2,credit_card,2017-03-10 10:37:32,131.0
1401,30,981,153.0,1,cash,2017-03-24 08:29:30,153.0
1402,36,705,260.0,2,debit,2017-03-16 04:34:50,130.0
1403,9,790,118.0,1,debit,2017-03-01 21:55:01,118.0
1404,41,845,236.0,2,debit,2017-03-07 02:05:55,118.0
1405,93,998,114.0,1,credit_card,2017-03-17 16:52:52,114.0
1406,70,844,346.0,2,credit_card,2017-03-11 08:39:18,173.0
1407,17,985,704.0,4,credit_card,2017-03-05 16:07:18,176.0
1408,7,915,112.0,1,credit_card,2017-03-16 23:00:02,112.0
1409,16,807,156.0,1,cash,2017-03-07 04:04:28,156.0
1410,100,972,444.0,4,credit_card,2017-03-21 13:33:55,111.0
1411,97,832,162.0,1,debit,2017-03-13 04:40:51,162.0
1412,50,905,386.0,2,cash,2017-03-14 00:45:01,193.0
1413,93,818,114.0,1,cash,2017-03-10 10:30:05,114.0
1414,9,967,118.0,1,cash,2017-03-06 20:46:45,118.0
1415,60,923,177.0,1,credit_card,2017-03-11 03:40:16,177.0
1416,80,911,290.0,2,debit,2017-03-09 02:49:12,145.0
1417,4,718,384.0,3,credit_card,2017-03-21 08:11:27,128.0
1418,89,874,588.0,3,cash,2017-03-04 11:07:14,196.0
1419,24,971,420.0,3,credit_card,2017-03-12 21:57:31,140.0
1420,78,912,153.0,1,cash,2017-03-30 12:23:43,153.0
1421,5,894,284.0,2,cash,2017-03-26 09:38:29,142.0
1422,77,975,312.0,2,debit,2017-03-13 16:38:08,156.0
1423,30,965,306.0,2,debit,2017-03-12 01:53:17,153.0
1424,41,793,118.0,1,cash,2017-03-08 02:13:37,118.0
1425,61,744,316.0,2,cash,2017-03-15 10:49:41,158.0
1426,98,740,133.0,1,cash,2017-03-16 22:21:14,133.0
1427,53,942,336.0,3,credit_card,2017-03-11 22:00:59,112.0
1428,58,965,552.0,4,credit_card,2017-03-18 09:57:43,138.0
1429,15,784,459.0,3,credit_card,2017-03-28 20:31:42,153.0
1430,30,812,459.0,3,credit_card,2017-03-29 03:23:56,153.0
1431,7,830,112.0,1,debit,2017-03-25 16:08:49,112.0
1432,19,882,326.0,2,credit_card,2017-03-28 03:45:57,163.0
1433,81,879,354.0,2,cash,2017-03-02 09:22:21,177.0
1434,15,966,306.0,2,credit_card,2017-03-27 20:46:51,153.0
1435,23,861,312.0,2,cash,2017-03-27 23:03:22,156.0
1436,96,743,459.0,3,cash,2017-03-23 02:21:02,153.0
1437,42,607,704.0,2,credit_card,2017-03-11 04:00:00,352.0
1438,5,872,284.0,2,debit,2017-03-09 08:30:47,142.0
1439,50,728,386.0,2,credit_card,2017-03-09 08:16:29,193.0
1440,37,736,426.0,3,credit_card,2017-03-30 19:53:47,142.0
1441,69,768,262.0,2,cash,2017-03-19 02:56:35,131.0
1442,39,723,134.0,1,debit,2017-03-01 00:26:39,134.0
1443,47,822,290.0,2,debit,2017-03-30 15:08:43,145.0
1444,51,780,561.0,3,cash,2017-03-12 23:18:35,187.0
1445,23,916,156.0,1,credit_card,2017-03-08 16:03:36,156.0
1446,3,871,148.0,1,debit,2017-03-03 06:00:32,148.0
1447,48,806,351.0,3,debit,2017-03-23 19:16:21,117.0
1448,20,728,127.0,1,credit_card,2017-03-29 12:17:24,127.0
1449,27,913,338.0,2,credit_card,2017-03-27 21:41:57,169.0
1450,40,905,322.0,2,debit,2017-03-16 14:12:51,161.0
1451,66,894,161.0,1,cash,2017-03-10 10:44:39,161.0
1452,57,756,294.0,2,credit_card,2017-03-10 02:19:21,147.0
1453,78,812,153.0,1,credit_card,2017-03-17 18:09:54,153.0
1454,6,967,561.0,3,credit_card,2017-03-03 09:20:16,187.0
1455,2,978,94.0,1,credit_card,2017-03-07 23:04:55,94.0
1456,62,821,640.0,4,credit_card,2017-03-11 05:54:04,160.0
1457,20,935,254.0,2,cash,2017-03-09 08:26:19,127.0
1458,79,890,181.0,1,credit_card,2017-03-07 15:01:14,181.0
1459,94,779,134.0,1,debit,2017-03-09 19:36:24,134.0
1460,23,761,468.0,3,debit,2017-03-10 03:31:57,156.0
1461,70,954,173.0,1,cash,2017-03-28 00:22:37,173.0
1462,27,876,169.0,1,credit_card,2017-03-16 21:38:02,169.0
1463,7,791,224.0,2,debit,2017-03-14 16:06:15,112.0
1464,19,747,489.0,3,cash,2017-03-26 14:07:03,163.0
1465,4,766,128.0,1,debit,2017-03-22 23:36:53,128.0
1466,8,971,264.0,2,debit,2017-03-19 01:06:15,132.0
1467,65,710,616.0,4,credit_card,2017-03-13 07:39:17,154.0
1468,7,745,112.0,1,cash,2017-03-14 02:32:32,112.0
1469,83,964,258.0,2,debit,2017-03-05 18:37:58,129.0
1470,15,729,153.0,1,cash,2017-03-26 14:30:02,153.0
1471,90,793,356.0,2,debit,2017-03-07 02:05:19,178.0
1472,42,907,1408.0,4,debit,2017-03-12 23:00:22,352.0
1473,69,922,131.0,1,debit,2017-03-24 20:49:11,131.0
1474,67,773,131.0,1,debit,2017-03-04 11:47:58,131.0
1475,21,815,142.0,1,cash,2017-03-30 23:26:54,142.0
1476,43,842,181.0,1,cash,2017-03-17 23:03:57,181.0
1477,41,894,354.0,3,credit_card,2017-03-28 12:51:19,118.0
1478,34,870,122.0,1,credit_card,2017-03-30 08:21:56,122.0
1479,16,774,156.0,1,debit,2017-03-22 20:09:33,156.0
1480,13,938,480.0,3,debit,2017-03-01 07:40:37,160.0
1481,66,853,161.0,1,cash,2017-03-10 17:49:03,161.0
1482,100,824,222.0,2,debit,2017-03-12 20:04:41,111.0
1483,87,885,447.0,3,debit,2017-03-27 05:41:09,149.0
1484,46,824,332.0,2,credit_card,2017-03-26 17:43:18,166.0
1485,96,702,765.0,5,credit_card,2017-03-03 20:53:28,153.0
1486,45,799,142.0,1,credit_card,2017-03-22 13:04:56,142.0
1487,11,741,184.0,1,credit_card,2017-03-11 03:04:51,184.0
1488,13,739,160.0,1,credit_card,2017-03-08 12:10:05,160.0
1489,73,898,330.0,2,credit_card,2017-03-12 02:20:11,165.0
1490,84,734,153.0,1,credit_card,2017-03-30 11:34:52,153.0
1491,43,995,181.0,1,cash,2017-03-08 17:17:34,181.0
1492,17,734,176.0,1,cash,2017-03-28 15:24:42,176.0
1493,48,894,117.0,1,credit_card,2017-03-02 03:24:33,117.0
1494,18,796,312.0,2,cash,2017-03-18 02:41:27,156.0
1495,7,745,560.0,5,credit_card,2017-03-18 01:08:46,112.0
1496,83,872,258.0,2,debit,2017-03-28 22:27:27,129.0
1497,81,810,531.0,3,cash,2017-03-23 15:11:01,177.0
1498,50,752,386.0,2,credit_card,2017-03-25 22:29:03,193.0
1499,30,784,459.0,3,debit,2017-03-17 10:27:49,153.0
1500,79,781,181.0,1,debit,2017-03-01 06:38:53,181.0
1501,81,824,708.0,4,cash,2017-03-06 02:04:34,177.0
1502,64,988,133.0,1,credit_card,2017-03-24 20:09:44,133.0
1503,35,778,656.0,4,cash,2017-03-12 12:52:33,164.0
1504,11,904,736.0,4,debit,2017-03-06 23:08:25,184.0
1505,40,948,161.0,1,credit_card,2017-03-07 13:07:57,161.0
1506,28,872,328.0,2,credit_card,2017-03-12 10:18:48,164.0
1507,6,996,374.0,2,debit,2017-03-17 00:53:31,187.0
1508,54,874,399.0,3,credit_card,2017-03-16 04:27:47,133.0
1509,53,748,224.0,2,debit,2017-03-13 06:25:35,112.0
1510,12,720,402.0,2,credit_card,2017-03-24 02:24:34,201.0
1511,41,930,354.0,3,credit_card,2017-03-02 09:10:36,118.0
1512,93,969,342.0,3,credit_card,2017-03-10 01:04:54,114.0
1513,42,946,352.0,1,debit,2017-03-24 13:35:04,352.0
1514,26,918,176.0,1,cash,2017-03-17 16:13:50,176.0
1515,31,718,258.0,2,credit_card,2017-03-13 06:14:52,129.0
1516,37,946,568.0,4,credit_card,2017-03-27 10:57:23,142.0
1517,51,761,187.0,1,debit,2017-03-27 15:01:11,187.0
1518,74,931,459.0,3,debit,2017-03-18 13:11:58,153.0
1519,47,710,145.0,1,cash,2017-03-15 01:41:36,145.0
1520,10,906,148.0,1,debit,2017-03-11 05:05:57,148.0
1521,42,756,704.0,2,debit,2017-03-22 13:10:31,352.0
1522,83,847,129.0,1,debit,2017-03-23 09:15:29,129.0
1523,91,761,320.0,2,debit,2017-03-27 12:22:48,160.0
1524,96,892,306.0,2,cash,2017-03-08 04:41:28,153.0
1525,17,785,528.0,3,credit_card,2017-03-06 15:31:23,176.0
1526,16,943,312.0,2,debit,2017-03-23 22:01:21,156.0
1527,53,770,224.0,2,credit_card,2017-03-12 00:37:39,112.0
1528,47,847,145.0,1,debit,2017-03-21 03:04:19,145.0
1529,65,747,616.0,4,debit,2017-03-10 10:22:04,154.0
1530,78,810,306.0,2,cash,2017-03-29 07:12:01,153.0
1531,34,792,244.0,2,cash,2017-03-03 16:02:02,122.0
1532,82,909,177.0,1,debit,2017-03-25 20:38:49,177.0
1533,13,778,480.0,3,cash,2017-03-10 14:05:30,160.0
1534,15,955,612.0,4,debit,2017-03-15 04:27:58,153.0
1535,21,777,284.0,2,cash,2017-03-09 03:51:29,142.0
1536,33,881,173.0,1,credit_card,2017-03-24 08:45:06,173.0
1537,50,947,193.0,1,debit,2017-03-04 00:25:24,193.0
1538,43,750,543.0,3,credit_card,2017-03-11 13:20:57,181.0
1539,41,743,236.0,2,credit_card,2017-03-14 12:24:02,118.0
1540,45,897,142.0,1,credit_card,2017-03-09 07:20:17,142.0
1541,79,987,362.0,2,cash,2017-03-25 17:12:07,181.0
1542,6,991,187.0,1,debit,2017-03-17 18:13:52,187.0
1543,35,940,328.0,2,credit_card,2017-03-14 05:47:28,164.0
1544,35,966,492.0,3,credit_card,2017-03-25 11:24:49,164.0
1545,34,794,122.0,1,credit_card,2017-03-24 11:41:02,122.0
1546,19,982,489.0,3,debit,2017-03-20 00:25:07,163.0
1547,1,747,158.0,1,debit,2017-03-01 01:08:33,158.0
1548,38,820,380.0,2,cash,2017-03-26 23:01:15,190.0
1549,56,873,117.0,1,cash,2017-03-16 12:36:18,117.0
1550,13,889,160.0,1,credit_card,2017-03-12 17:24:35,160.0
1551,63,759,408.0,3,cash,2017-03-21 09:55:09,136.0
1552,64,763,399.0,3,cash,2017-03-03 06:42:38,133.0
1553,99,751,195.0,1,cash,2017-03-21 06:28:35,195.0
1554,18,735,312.0,2,cash,2017-03-06 19:58:54,156.0
1555,29,708,489.0,3,cash,2017-03-18 23:38:04,163.0
1556,82,781,531.0,3,debit,2017-03-23 10:14:46,177.0
1557,70,890,692.0,4,debit,2017-03-07 11:12:36,173.0
1558,84,893,153.0,1,credit_card,2017-03-04 07:08:29,153.0
1559,34,974,244.0,2,credit_card,2017-03-29 03:58:40,122.0
1560,30,781,153.0,1,credit_card,2017-03-05 20:23:43,153.0
1561,7,773,448.0,4,credit_card,2017-03-18 15:12:47,112.0
1562,77,980,156.0,1,debit,2017-03-10 23:12:35,156.0
1563,42,607,704.0,2,credit_card,2017-03-19 04:00:00,352.0
1564,91,934,960.0,6,debit,2017-03-23 08:25:49,160.0
1565,4,836,128.0,1,credit_card,2017-03-08 08:15:24,128.0
1566,6,871,374.0,2,credit_card,2017-03-09 08:19:12,187.0
1567,100,722,222.0,2,cash,2017-03-30 17:49:37,111.0
1568,12,753,402.0,2,cash,2017-03-28 14:51:36,201.0
1569,91,866,320.0,2,credit_card,2017-03-08 03:18:49,160.0
1570,96,755,306.0,2,cash,2017-03-11 01:00:37,153.0
1571,33,972,519.0,3,debit,2017-03-11 03:07:53,173.0
1572,47,913,435.0,3,cash,2017-03-23 09:14:27,145.0
1573,27,800,169.0,1,credit_card,2017-03-05 01:09:27,169.0
1574,13,787,320.0,2,debit,2017-03-13 07:10:52,160.0
1575,29,976,326.0,2,credit_card,2017-03-16 06:23:09,163.0
1576,47,878,290.0,2,cash,2017-03-07 22:06:51,145.0
1577,73,923,330.0,2,credit_card,2017-03-28 13:44:56,165.0
1578,17,718,704.0,4,debit,2017-03-09 21:36:32,176.0
1579,70,847,173.0,1,credit_card,2017-03-03 17:52:46,173.0
1580,40,727,161.0,1,credit_card,2017-03-26 07:49:30,161.0
1581,71,968,164.0,1,debit,2017-03-08 01:15:03,164.0
1582,47,921,290.0,2,credit_card,2017-03-04 15:59:32,145.0
1583,23,814,312.0,2,credit_card,2017-03-21 09:12:55,156.0
1584,47,933,145.0,1,cash,2017-03-22 17:31:10,145.0
1585,14,759,116.0,1,debit,2017-03-21 00:32:53,116.0
1586,33,863,173.0,1,cash,2017-03-01 18:34:15,173.0
1587,91,968,320.0,2,credit_card,2017-03-29 16:39:39,160.0
1588,13,833,480.0,3,debit,2017-03-17 04:53:04,160.0
1589,69,895,262.0,2,cash,2017-03-08 18:48:55,131.0
1590,2,758,94.0,1,credit_card,2017-03-22 01:52:47,94.0
1591,17,954,176.0,1,cash,2017-03-04 17:26:21,176.0
1592,99,978,195.0,1,debit,2017-03-10 02:02:59,195.0
1593,56,755,351.0,3,debit,2017-03-13 16:06:10,117.0
1594,27,948,338.0,2,cash,2017-03-20 11:22:56,169.0
1595,10,749,592.0,4,credit_card,2017-03-29 13:24:51,148.0
1596,87,739,149.0,1,debit,2017-03-16 16:19:55,149.0
1597,67,793,131.0,1,credit_card,2017-03-30 10:10:09,131.0
1598,1,719,158.0,1,cash,2017-03-15 23:14:25,158.0
1599,53,889,112.0,1,credit_card,2017-03-14 19:55:38,112.0
1600,63,868,272.0,2,cash,2017-03-25 07:55:18,136.0
1601,39,748,268.0,2,credit_card,2017-03-23 23:22:41,134.0
1602,56,944,117.0,1,credit_card,2017-03-06 01:49:41,117.0
1603,42,607,704.0,2,credit_card,2017-03-17 04:00:00,352.0
1604,82,800,354.0,2,credit_card,2017-03-14 20:29:50,177.0
1605,43,764,181.0,1,debit,2017-03-12 21:56:18,181.0
1606,75,978,256.0,2,credit_card,2017-03-28 15:20:02,128.0
1607,10,833,296.0,2,cash,2017-03-03 08:49:14,148.0
1608,68,931,136.0,1,credit_card,2017-03-09 13:06:14,136.0
1609,18,864,156.0,1,credit_card,2017-03-01 22:15:20,156.0
1610,10,923,296.0,2,credit_card,2017-03-09 13:58:34,148.0
1611,25,941,260.0,2,cash,2017-03-01 11:37:42,130.0
1612,66,711,161.0,1,debit,2017-03-05 03:21:07,161.0
1613,90,796,712.0,4,credit_card,2017-03-20 11:36:47,178.0
1614,18,792,156.0,1,credit_card,2017-03-10 07:37:09,156.0
1615,65,753,308.0,2,credit_card,2017-03-18 01:40:24,154.0
1616,23,963,156.0,1,cash,2017-03-03 01:19:38,156.0
1617,23,971,312.0,2,debit,2017-03-08 11:46:44,156.0
1618,9,868,118.0,1,debit,2017-03-21 10:55:36,118.0
1619,85,952,344.0,2,debit,2017-03-01 21:46:55,172.0
1620,95,834,336.0,2,debit,2017-03-05 15:16:05,168.0
1621,13,885,160.0,1,cash,2017-03-14 11:37:15,160.0
1622,30,797,306.0,2,credit_card,2017-03-18 01:14:33,153.0
1623,33,845,346.0,2,debit,2017-03-25 13:57:23,173.0
1624,94,885,402.0,3,debit,2017-03-13 09:05:54,134.0
1625,30,969,153.0,1,credit_card,2017-03-04 21:02:53,153.0
1626,9,731,354.0,3,cash,2017-03-11 16:34:00,118.0
1627,96,852,612.0,4,credit_card,2017-03-06 22:31:17,153.0
1628,88,946,176.0,1,credit_card,2017-03-08 05:56:06,176.0
1629,91,982,800.0,5,debit,2017-03-10 20:05:33,160.0
1630,97,967,162.0,1,cash,2017-03-21 14:36:03,162.0
1631,40,712,161.0,1,credit_card,2017-03-24 18:10:24,161.0
1632,88,785,704.0,4,credit_card,2017-03-22 11:43:03,176.0
1633,73,834,330.0,2,cash,2017-03-27 14:03:19,165.0
1634,73,942,330.0,2,cash,2017-03-07 05:59:32,165.0
1635,86,780,390.0,3,credit_card,2017-03-28 09:12:50,130.0
1636,89,919,392.0,2,cash,2017-03-28 08:14:37,196.0
1637,86,798,130.0,1,credit_card,2017-03-27 06:55:56,130.0
1638,57,992,441.0,3,cash,2017-03-25 13:41:29,147.0
1639,38,819,190.0,1,credit_card,2017-03-10 00:11:08,190.0
1640,70,784,692.0,4,debit,2017-03-09 12:49:43,173.0
1641,24,931,280.0,2,cash,2017-03-15 18:41:07,140.0
1642,64,794,399.0,3,cash,2017-03-02 02:32:19,133.0
1643,49,982,387.0,3,cash,2017-03-24 13:36:53,129.0
1644,32,875,101.0,1,credit_card,2017-03-17 11:03:40,101.0
1645,23,858,156.0,1,debit,2017-03-17 19:23:40,156.0
1646,41,710,118.0,1,cash,2017-03-28 05:56:49,118.0
1647,77,735,468.0,3,debit,2017-03-25 19:37:51,156.0
1648,58,807,138.0,1,cash,2017-03-06 04:32:19,138.0
1649,56,789,117.0,1,cash,2017-03-20 11:23:28,117.0
1650,24,798,420.0,3,cash,2017-03-06 22:37:05,140.0
1651,58,743,138.0,1,cash,2017-03-22 13:53:44,138.0
1652,23,783,468.0,3,debit,2017-03-20 14:49:45,156.0
1653,63,883,272.0,2,credit_card,2017-03-24 23:24:29,136.0
1654,61,799,316.0,2,credit_card,2017-03-25 11:12:26,158.0
1655,94,814,268.0,2,credit_card,2017-03-11 11:08:40,134.0
1656,53,966,112.0,1,cash,2017-03-12 20:19:27,112.0
1657,85,860,172.0,1,debit,2017-03-24 23:55:45,172.0
1658,95,730,504.0,3,cash,2017-03-17 13:02:10,168.0
1659,20,762,127.0,1,credit_card,2017-03-02 06:06:14,127.0
1660,92,738,180.0,2,cash,2017-03-11 18:38:53,90.0
1661,40,883,483.0,3,debit,2017-03-22 19:11:39,161.0
1662,94,874,268.0,2,cash,2017-03-04 17:35:53,134.0
1663,36,813,260.0,2,debit,2017-03-28 02:17:46,130.0
1664,85,813,516.0,3,debit,2017-03-30 03:41:35,172.0
1665,36,936,390.0,3,debit,2017-03-09 15:12:13,130.0
1666,15,855,306.0,2,cash,2017-03-22 05:27:28,153.0
1667,96,895,153.0,1,credit_card,2017-03-11 02:49:42,153.0
1668,32,885,101.0,1,credit_card,2017-03-28 21:40:46,101.0
1669,69,714,262.0,2,debit,2017-03-02 08:16:06,131.0
1670,34,797,488.0,4,credit_card,2017-03-13 07:06:28,122.0
1671,77,964,156.0,1,credit_card,2017-03-11 12:37:13,156.0
1672,94,804,536.0,4,cash,2017-03-28 04:01:56,134.0
1673,13,978,640.0,4,credit_card,2017-03-10 18:19:29,160.0
1674,58,749,414.0,3,debit,2017-03-21 20:27:14,138.0
1675,43,785,543.0,3,cash,2017-03-20 05:25:21,181.0
1676,41,924,118.0,1,debit,2017-03-05 18:19:19,118.0
1677,88,779,176.0,1,credit_card,2017-03-21 18:58:30,176.0
1678,31,803,516.0,4,debit,2017-03-09 03:40:27,129.0
1679,100,985,111.0,1,debit,2017-03-10 04:15:42,111.0
1680,58,936,276.0,2,debit,2017-03-24 06:32:14,138.0
1681,6,904,187.0,1,debit,2017-03-22 00:29:47,187.0
1682,40,963,161.0,1,cash,2017-03-27 08:29:24,161.0
1683,62,960,160.0,1,debit,2017-03-07 09:45:10,160.0
1684,25,849,130.0,1,cash,2017-03-05 11:38:20,130.0
1685,34,906,122.0,1,debit,2017-03-29 14:16:13,122.0
1686,34,818,244.0,2,cash,2017-03-30 23:16:10,122.0
1687,74,901,459.0,3,credit_card,2017-03-01 00:43:39,153.0
1688,20,884,254.0,2,cash,2017-03-17 00:54:19,127.0
1689,45,782,142.0,1,debit,2017-03-01 03:50:08,142.0
1690,87,872,149.0,1,cash,2017-03-22 05:56:37,149.0
1691,26,974,176.0,1,credit_card,2017-03-18 13:23:48,176.0
1692,84,766,459.0,3,debit,2017-03-09 01:39:10,153.0
1693,21,732,426.0,3,debit,2017-03-24 06:54:38,142.0
1694,38,742,190.0,1,debit,2017-03-18 14:49:07,190.0
1695,65,749,308.0,2,cash,2017-03-03 12:50:19,154.0
1696,53,857,448.0,4,credit_card,2017-03-10 06:46:30,112.0
1697,100,765,333.0,3,credit_card,2017-03-29 05:13:37,111.0
1698,66,905,161.0,1,credit_card,2017-03-26 19:47:12,161.0
1699,31,986,258.0,2,debit,2017-03-29 02:20:44,129.0
1700,29,819,489.0,3,debit,2017-03-24 01:40:33,163.0
1701,23,975,156.0,1,credit_card,2017-03-13 01:21:02,156.0
1702,87,910,298.0,2,cash,2017-03-18 21:59:50,149.0
